home_batting_batting_avg_10RA,home_team_win
0.2065411188526977,0
0.151928743735554,1
0.2953551834371434,1
0.2509481511449203,0
0.24019116816730135,1
0.18088985175222114,0
0.2501206909158729,1
0.1670988479347606,0
0.2037829180892053,1
0.32735031229365186,1
0.18944027411904663,1
0.18806117373730058,0
0.28790804137571446,1
0.20764439915809452,1
0.2614293140461906,0
0.21509154121952323,0
0.3634827422953984,1
0.2172981018303169,1
0.16847794831650637,1
0.19799069648587214,1
0.32348883122476285,0
0.2903904220628577,1
0.3386589354239694,0
0.3287294126753979,0
0.2818399996960319,0
0.1508254634301572,1
,0
0.2821158197723814,0
0.22683359589838942,0
0.13786191984174428,0
0.32817777252269953,1
0.06835526060174327,0
0.2943438431571963,0
0.17399434984349088,1
0.27797851862714323,1
0.19275011503523717,0
,1
0.3849967082506369,0
0.2037829180892053,1
0.380031946876351,1
0.10117784968729929,0
0.20433455824190405,1
0.24488010946523797,0
0.07525076251047352,0
0.4218777927453311,1
0.2586711132826982,1
0.30749126679650873,0
0.17868329114142745,1
0.10338441029809295,0
0.35107083885968393,0
0.22253868328095192,1
0.3163175092396834,0
0.17096032900364955,1
0.2332956662585711,1
0.3138351285525403,1
0.2247452438917456,1
0.15496276457539507,0
0.22915836511333293,1
0.34031385588206486,0
0.2465350299233332,1
0.18171731198126845,0
0.17316688961444326,0
0.33157955346433976,1
0.3629311021427001,0
0.2332956662585711,0
0.3359007346604773,1
0.19872621668946988,1
0.18337223243936399,0
0.11414139327571221,1
0.31852406985047715,0
0.012087965026504333,0
,0
0.23936370793825373,1
0.15827260549158584,1
0.09786800877110874,0
0.20286351783470802,1
0.2964584637425403,0
0.2318246258513754,0
0.26860063603127005,0
0.1800623915231735,0
0.2948035432844451,0
0.2992166645060324,1
0.44595294512381245,1
0.1811656718285703,0
0.23936370793825373,1
0.2042426182164541,1
0.17399434984349088,1
0.17647673053063379,0
0.22805508480793613,0
,0
0.3849967082506369,0
0.3419687763401601,0
0.20033516713484048,1
0.28873550160476236,0
0.2666698954968253,1
0.3692749638987318,1
0.2462592098469837,0
0.20185217755476112,0
0.0964889083893627,0
0.23757087744198385,0
0.29811338420063554,0
0.2462592098469837,1
0.26308423450428553,1
0.18364805251571326,0
0.27342748736738115,1
0.20130053740206266,0
0.37810120634190664,1
0.12710493686412505,1
0.20736857908174533,0
0.2879080413757148,1
0.23715714732745977,1
0.21095424007428507,1
0.20543783854730086,1
0.2961826436661911,0
0.23908788786190457,0
0.29149370236825445,0
0.16820212824015715,0
0.21591900144857085,0
0.22198704312825318,0
0.27797851862714323,1
0.24488010946523797,0
0.09345488754952141,1
0.10310859022174376,1
0.06476959960920317,0
0.28377074023047666,1
0.3152142289342864,1
0.2592227534353969,0
0.1784074710650782,0
0.08159462426650507,1
0.33066015320984216,0
0.15992752594968115,1
0.18061403167587187,1
0.3290052327517471,1
0.22005630259380898,1
0.3154900490106359,1
0.2548096322138095,0
0.2170222817539677,0
0.22529688404444403,1
0.3152142289342867,1
0.15992752594968115,1
0.2465350299233332,0
,0
0.2746686777109526,0
,1
0.340589675958414,0
0.2782543387034924,0
0.24598338977063475,0
0.21840138213571345,1
0.2005650171984647,1
0.3174207895450803,0
0.25784365305365087,0
0.3491400983252395,1
0.36403438244809694,1
0.20267963778380874,1
0.18364805251571326,0
0.2492932306868253,0
0.33727983504222336,1
0.26556661519142877,0
0.17316688961444293,0
,1
0.2065411188526974,0
0.21925948903991127,0
0.20902349953984056,0
0.16489228732396663,1
,0
0.02946462983650458,1
0.19109519457714194,0
0.2042426182164541,1
,0
0.31659332931603246,0
0.2702555564893653,1
0.19275011503523687,1
0.29425190313174654,1
0.3039056058039689,0
0.42237032859595464,0
0.14779144259031585,0
0.35300157939412846,0
0.22667598442619008,0
0.23026164541872982,0
0.13896520014714117,0
0.26584243526777795,1
0.32155809069031843,1
0.19495667564603086,0
0.2614293140461906,1
0.21288498060872924,1
0.21867720221206294,0
0.2170222817539677,1
0.36513766275349363,0
0.27301375725285737,0
0.34920139167553926,1
0.472983312606035,0
0.3039056058039689,0
0.1866426704875044,0
0.25839529320634924,0
0.35079501878333474,1
0.3927196703884147,1
,1
0.48953251718698765,1
0.14972218312476038,1
0.2793576190088893,1
,1
0.28266745992507974,1
0.19578413587507845,0
0.28377074023047666,1
0.33295865384608575,0
0.1640648270949193,0
0.2148157211431737,1
0.3033539656512706,1
,1
0.26556661519142877,0
0.32266137099571535,0
0.17702837068333216,0
0.2399153480909522,1
0.24791413030507925,0
0.19219847488253874,0
0.2663940754204764,1
,1
0.1359311793072998,0
0.2901146019865084,1
0.31962735015587374,0
0.32155809069031843,1
0.1955083157987293,0
0.2851498406122227,1
0.1993697968676182,1
0.23108910564777743,1
0.3425204164928584,0
0.1588242456442843,1
0.19219847488253874,1
0.4169918371071453,1
0.2321923859531743,0
0.20516201847095167,1
0.4387816231387328,1
0.18475133282111003,0
0.33727983504222336,0
0.25894693335904767,1
0.32707449221730267,0
0.276323598169048,1
0.14668816228491904,1
0.23936370793825373,1
0.30445724595666745,0
0.31962735015587374,1
0.23826042763285687,1
0.3011474050404768,1
0.2217112230519043,0
0.31273184824714373,1
0.38968564954857343,1
0.25977439358809506,1
0.23205447591499964,1
0.44788368565825654,0
0.22253868328095192,0
0.2832191000777783,1
0.26942809626031766,1
0.15634186495714142,0
0.43326522161174863,0
0.41009633519841504,0
0.2788059788561908,1
0.2492932306868253,0
0.24846577045777768,0
0.2561887325955556,1
0.26501497503873034,0
0.22888254503698374,0
0.18916445404269744,1
0.18033821159952268,0
0.1568935051098398,1
0.21288498060872924,0
,0
0.1745459899961893,0
0.33783147519492196,1
0.3267986721409535,1
0.2680489958785716,0
,1
0.3168691493923819,0
0.17206360930904635,0
0.19964561694396743,1
0.2517756113739679,0
0.19302593511158636,0
0.1643406471712685,0
0.19412921541698325,1
0.2572920129009521,0
0.3565872403866681,1
0.18806117373730058,1
0.3218339107666676,0
0.18585461312650692,1
0.28377074023047666,0
,1
0.09593726823666399,1
0.19992143702031662,0
0.2903904220628577,1
0.3607245415319063,0
0.2782543387034924,1
0.30087158496412764,1
0.223917783662698,1
0.2189530222884122,1
0.08214626441920381,0
0.17123614907999873,0
0.27549613794000033,1
0.31190438801809606,1
0.26584243526777795,0
0.2765994182453972,0
0.21922884236476137,1
0.24515592954158713,1
0.4252664393976213,1
0.2341231264876187,1
0.33259089374428685,0
0.23053746549507897,1
0.3954778711519068,0
0.38416924802158925,1
0.2646603492262811,1
0.3949262309992084,0
0.21371244083777716,1
0.3163175092396834,0
,0
0.3745155453493668,0
0.21698287888591758,0
,0
0.1379308748608316,1
0.1340004387728553,1
0.35300157939412846,1
0.34886427824889,1
0.31659332931603273,0
0.22115958289920587,0
0.1828205922866653,1
0.28845968152841317,1
0.252878891679365,0
0.20626529877634844,0
0.4478836856582568,0
0.22226286320460267,1
0.2330198461822216,0
0.28956296183381003,0
0.2898387819101592,1
0.26087767389349187,0
0.3474851778671443,1
0.17895911121777663,0
0.30693962664381036,0
0.3731364449676208,1
0.39134057000666866,1
0.09759218869475961,1
0.25894693335904767,1
0.3640343824480966,1
0.10834917167237876,1
0.19964561694396715,0
0.11662377396285503,0
0.3317634335152392,1
0.2691522761839685,1
0.21288498060872954,1
0.3287294126753979,0
0.35051919870698556,0
0.256740372748254,1
0.2492932306868253,0
0.2181255620593645,0
0.15385948426999818,1
0.3521741191650808,1
0.1748218100725385,0
0.22777926473158688,0
0.28845968152841317,0
0.20185217755476112,0
0.41781929733619283,0
0.29701010389523863,0
0.2848740205358735,1
0.20157635747841163,0
0.21012677984523742,0
0.1784074710650782,1
0.15054964335380794,0
0.24405264923619036,1
0.26666989549682557,1
0.1602033460260303,1
0.3427962365692076,0
0.2989408444296832,1
0.23108910564777743,1
0.18999191427174505,0
0.3336941740496837,0
0.18750953358460193,1
0.15606604488079215,1
-0.13409667543857723,0
0.2104025999215866,0
0.20130053740206266,1
0.23053746549507897,0
0.2561887325955556,1
0.21674646167761846,1
0.352725759317779,1
0.3783770264182558,0
0.17316688961444326,1
0.1717877892326972,1
0.16461646724761766,0
0.13975325750813866,1
0.38665162870873215,1
0.27715105839809556,0
0.23577804694571403,1
0.25508545229015844,1
0.0981438288474577,0
0.14199922098698245,1
0.28349492015412714,0
0.3678958635169858,1
0.21867720221206294,1
0.3425204164928584,1
0.19247429495888768,0
0.29204534252095266,1
0.26611825534412714,1
0.2727379371765082,1
0.3345216342787313,0
,1
0.3248679316065089,0
0.3764462858838111,0
0.1577209653388875,1
0.2793576190088893,0
,0
0.28680476107031794,0
0.34776099794349313,1
0.3039056058039689,1
0.22446942381539642,1
0.17316688961444293,1
-0.03755964871635353,0
0.1643406471712685,1
0.28956296183381003,1
,1
0.17895911121777663,0
0.46498453039190785,0
0.28680476107031794,0
-0.06054465507878798,1
0.14668816228491904,1
0.22143540297555506,1
0.2564645526719045,1
0.2457075696942856,0
0.3113527478653977,1
0.14586070205587137,0
0.1784074710650782,1
0.21591900144857085,1
0.16378900701857008,1
0.395753691228256,0
0.3491400983252395,1
0.2851498406122227,1
0.15579022480444302,1
0.27522031786365114,0
0.16213408656047482,0
0.40678649428222446,1
0.2115058802269835,0
0.34389951687460446,1
0.19743905633317346,0
0.25398217198476186,1
0.1800623915231735,1
0.06725198029634635,1
0.30500888610936583,0
0.31962735015587374,0
0.2526030716030158,0
0.24763831022872976,1
0.17316688961444293,1
0.39437459084650994,1
0.35107083885968393,0
0.09235160724412447,1
0.17399434984349088,1
,0
0.09262742732047352,0
0.31907571000317553,1
0.11496885350475952,1
0.25232725152666663,1
0.31879988992682634,1
0.26887645610761923,1
0.28735640122301614,1
,1
0.35824216084476335,1
0.19992143702031662,0
0.3383831153476203,1
0.12123390952469171,0
0.3030781455749211,0
0.22309032343365004,0
0.32707449221730267,0
0.22336614350999953,1
0.31907571000317553,1
0.29370026297904817,0
0.25398217198476186,1
0.3833417877925417,0
0.3849967082506369,0
0.2219870431282535,1
0.20461037831825324,1
0.18475133282111003,0
0.2641875148096824,1
0.2142640809904756,1
0.1679263081638082,0
0.2906662421392069,1
0.1905435544244432,0
,1
0.2247452438917456,0
0.2898387819101592,0
0.1568935051098398,1
0.26584243526777795,1
0.1753734502252366,0
0.34555443733269975,1
0.2435010090834919,0
0.07221674167063225,1
0.2691522761839682,1
0.3554839600812714,0
0.42995538069555816,1
0.31162856794174687,0
0.12682911678777586,1
0.20819603931079295,1
0.3295568729044456,1
0.2352264067930156,0
0.1888886339663482,1
0.32624703198825494,1
0.2388120677855553,0
0.1168995940392043,1
,1
0.26308423450428553,0
0.21647064160126928,0
0.2735653974055559,0
0.11729362271970303,1
0.15248038388825247,0
0.18557879305015773,0
0.19992143702031662,0
0.2189530222884122,0
0.12517419632968063,1
0.40347665336603394,0
0.3541048596995254,0
0.3210064505376201,0
0.3259712119119058,0
0.32790195244635034,0
0.29859606933424676,0
0.31879988992682634,0
0.13069059785666484,0
,1
0.3090542472291541,1
0.26170513412253976,1
0.22253868328095192,1
-0.03755964871635353,0
0.28597730084127004,0
0.25232725152666663,0
0.3452786172563505,0
0.31162856794174687,1
0.1491705429720619,1
0.2625325943515874,1
0.2879080413757148,0
,1
0.252878891679365,0
0.12765657701682348,1
0.18144149190491926,1
0.23936370793825373,0
0.3102494675600008,1
0.28597730084127004,0
0.20240381770745955,0
0.21867720221206294,1
0.18668207335555453,1
0.31962735015587374,1
0.11524467358110901,1
0.3061121664147627,1
0.06063229846396537,1
0.3610003616082555,1
0.23246820602952348,0
0.31879988992682634,1
,1
0.10117784968729929,1
0.3775495661892081,0
0.26887645610761923,0
0.44567712504746315,0
0.27328957732920656,1
0.21067841999793588,0
0.3604487214555571,0
0.3632069222190492,1
0.24736249015238082,1
0.28928714175746084,0
0.12710493686412505,1
0.12214017548983927,0
0.2964584637425403,0
0.11083155235952166,1
0.23384730641126952,1
,1
0.23660550717476164,1
0.27577195801634946,1
,1
,0
0.4020975529842879,1
0.19881815671491984,0
0.2030933678983326,1
0.3210064505376201,1
0.17289106953809397,0
0.3135593084761913,0
0.42692135985571655,0
0.2727379371765082,0
0.40044263252619267,0
0.3485884581725408,1
0.3579663407684142,0
0.2870805811466671,0
0.20929931961618953,0
0.4285762803138122,0
0.1935775752642848,1
0.2785301587798416,1
0.14723980243761742,0
0.1577209653388875,0
0.12158853533714059,0
0.14255086113968057,1
0.12407091602428374,1
0.3309359732861916,0
0.19992143702031662,1
0.3427962365692076,0
0.3397622157293663,0
0.2669457155731748,0
0.040589372915922656,1
0.2812883595433337,0
0.19964561694396715,1
0.15827260549158584,0
0.21757392190666613,0
0.2492932306868253,1
0.1312422380093632,1
0.2738412174819051,0
0.23826042763285687,1
0.2148157211431737,0
0.11138319251222009,0
0.353829039623176,1
0.3331425338969852,0
0.30997364748365136,1
0.24598338977063475,1
0.25232725152666663,0
0.12048525503174373,1
0.19026773434809424,0
0.2683248159549206,1
0.19964561694396743,0
0.28404656030682585,0
0.27742687847444475,0
0.2702555564893653,0
0.24625920984698402,1
0.17427016991984,0
0.27604777809269865,0
0.24184608862539667,1
0.3678958635169858,1
0.4078897745876213,1
0.20185217755476081,1
0.1963357760277769,0
0.2068169389290469,1
0.2603260337407937,0
0.284322380383175,0
0.24874159053412687,1
0.17206360930904635,1
0.31852406985047715,1
0.2377087874801585,1
0.35107083885968393,0
0.3063879864911119,1
0.2702555564893653,1
0.1905435544244432,1
0.21757392190666613,0
,1
0.2457075696942856,1
0.27328957732920656,0
0.11827869442095038,1
0.2148157211431737,0
0.3254195717592071,1
0.14723980243761742,1
0.07138928144158455,0
0.28873550160476236,0
0.34031385588206486,0
0.26963496131757964,0
0.2360538670220632,0
0.284322380383175,0
0.25232725152666663,1
0.2379846075565077,0
0.31604168916333425,0
0.3546564998522237,0
0.16820212824015746,1
0.36899914382238264,1
0.36596512298254136,1
0.22033212267015795,1
0.2275034446552377,0
0.14779144259031585,1
0.28266745992507974,0
0.2644633348860316,0
0.3673442233642874,0
0.16351318694222086,1
0.28377074023047666,0
0.22336614350999953,0
0.22784055808188663,0
0.29370026297904817,0
0.23715714732745977,0
0.2010247173257132,1
0.2407428083199998,1
0.30693962664381036,1
0.13979266037618848,0
0.27301375725285737,0
0.2189530222884122,0
0.16847794831650664,0
0.4084414147403195,1
0.19192265480618956,1
0.45009024626905025,0
0.24681084999968245,1
0.24184608862539667,0
0.1706845089273003,0
0.3673442233642874,1
0.20461037831825324,1
0.21123006015063422,0
0.13344879862015696,0
0.30500888610936583,1
0.2228145033573011,0
0.23743296740380904,1
0.23743296740380926,1
0.2810125394669845,1
0.33010851305714395,1
0.2275034446552377,0
0.20985095976888826,1
0.09704054854206112,0
0.15634186495714142,1
0.4114754355801611,0
0.05097859579174269,1
0.28625312091761956,1
0.1726152494617448,0
0.22364196358634872,1
0.2272276245788882,1
0.16930540854555426,0
0.2517756113739679,0
0.17344270969079245,0
0.2564645526719048,1
0.16296154678952243,1
0.29783756412428636,0
0.27411703755825423,1
0.19881815671491984,0
0.3452786172563505,0
0.2807367193906353,0
0.3645860226007953,0
0.29866502435333403,1
0.17849941109052786,1
0.3634827422953984,1
0.20323127793650717,0
0.20543783854730086,0
0.2575678329773016,1
0.29866502435333403,1
0.20709275900539614,1
0.3053766462111647,1
0.3560356002339698,1
0.22584852419714216,1
0.09373070762587057,1
0.20819603931079295,1
0.3612761816846048,1
0.21288498060872924,1
,0
0.19215907201448862,1
0.22915836511333293,0
-0.09961916589492587,1
0.26363587465698424,1
0.24294936893079347,0
0.3425204164928584,0
0.3199031702322232,1
0.3210064505376201,1
0.19468085556968168,1
0.16240990663682398,0
0.33913176984056814,0
0.3416929562638106,0
0.19412921541698325,1
0.20240381770745955,0
0.1800623915231735,0
0.23908788786190457,0
,0
0.13427625884920458,1
0.09593726823666399,1
,0
0.09428234777856903,0
0.27135883679476214,1
0.2001972570966659,1
0.22336614350999953,0
0.2832191000777783,1
,1
0.20130053740206266,1
0.2614293140461906,1
0.2170222817539677,0
0.2123333404560311,0
0.2727379371765082,1
0.28597730084127004,0
,0
0.3736880851203193,0
0.34334787672190614,0
0.2810125394669845,1
0.2768752383217464,0
0.13482789900190267,1
0.19109519457714194,0
0.2561887325955556,0
0.13620699938364905,1
0.16571974755301455,0
0.32459211153015977,0
0.3022506853458737,0
0.17399434984349088,1
0.23688132725111083,1
0.1861304332028561,1
0.3243162914538106,1
0.2123333404560311,1
,0
0.22446942381539642,1
0.221711223051904,0
0.20240381770745955,1
0.27797851862714323,0
0.1670988479347606,0
0.24846577045777737,1
0.2457075696942856,1
0.2743928576346034,0
0.25315471175571425,0
0.06587287991460031,0
0.37258480481492245,1
0.11386557319936294,1
0.1695812286219035,1
0.25122397122126977,1
0.3248679316065089,1
0.2704394365402646,0
0.20433455824190405,1
0.339210575576668,0
0.24998278087769832,0
0.26170513412253976,0
0.28404656030682585,1
0.2898387819101592,1
0.27963343908523847,1
0.2663940754204764,1
0.380767467079949,1
0.19881815671491984,1
0.22143540297555506,0
0.25067233106857134,0
0.4288521003901613,0
0.213436620761428,0
0.21316080068507873,1
0.33645237481317586,1
0.25149979129761896,0
0.22584852419714216,0
0.31576586908698506,1
0.24129444847269824,0
0.2652907951150795,0
0.25315471175571425,1
0.2972859239715877,1
0.27053137656571424,1
0.22253868328095192,0
0.14475742175047457,1
0.2644633348860316,1
0.3907889298539703,1
0.20405873816555478,0
0.3312117933625408,0
0.22253868328095192,1
0.36210364191365235,1
0.20819603931079295,0
0.2961826436661911,0
0.22661469107589,0
0.30500888610936583,1
0.26473915496238104,1
0.3014232251168262,1
-0.005150789745321349,0
0.15965170587333188,1
0.11496885350475952,1
0.319627350155874,1
0.3339699941260329,0
0.23908788786190457,0
0.24460428938888878,1
0.30721544672015955,0
0.18557879305015773,0
0.21674646167761846,0
0.24294936893079325,0
0.27522031786365114,1
0.30969782740730245,1
0.3083187270255564,0
0.038842512432377685,1
0.29783756412428636,0
0.3585179809211127,1
0.27577195801634946,1
0.3345216342787313,0
0.18475133282111003,1
0.2228145033573011,1
0.26942809626031766,1
0.2727379371765082,0
0.4205774980996849,1
0.3138351285525403,0
0.22998582534238055,0
0.0534609764788859,1
0.29397608305539735,0
0.2219870431282535,0
0.26060185381714296,0
0.188612813889999,0
0.35438067977587456,1
0.23053746549507897,1
0.35438067977587456,0
0.2275034446552377,1
0.09014504663333084,0
0.044910554112060325,1
0.27797851862714323,1
0.1615824464077764,1
0.19468085556968168,0
0.040497432890472945,0
0.31162856794174687,0
0.20792021923444376,0
0.2903904220628577,0
0.27687523832174604,1
0.4062348541295261,1
0.21650128827641915,1
0.14282668121602976,0
,0
0.23936370793825373,1
0.10586679098523588,1
0.2763235981690477,1
,1
0.20957513969253877,1
0.2683248159549206,0
0.29035977538770774,1
0.2161948215249201,1
0.20516201847095167,0
0.2454317496179364,0
0.22253868328095192,0
0.3513466589360333,0
0.23219238595317399,0
0.34720935779079476,1
0.24570756969428528,1
0.3254885267782947,1
0.3637585623717476,0
0.42085331817603433,0
0.20240381770745955,0
0.24956905076317426,0
0.20171426751658653,1
0.28873550160476236,0
0.29342444290269903,0
0.27715105839809556,0
0.17344270969079245,1
,1
,0
0.3345216342787313,1
0.1546869444990461,1
0.38940982947222424,1
0.3022506853458737,0
0.4840161156600034,1
0.3587938009974619,0
0.2010247173257135,0
0.43354104168809793,1
0.1745459899961893,0
0.2349505867166661,0
0.1861304332028561,0
0.3342458142023821,0
0.20074889724936423,0
0.1541353043463477,0
0.35934544115016026,0
0.3254195717592071,1
,1
0.36568930290619217,0
0.013926765535498875,1
0.18475133282111003,1
0.25536127236650763,1
0.16875376839285583,0
0.2606018538171427,1
0.21095424007428476,1
0.17702837068333216,1
0.1488947228957127,1
0.1775800108360306,1
0.2294341851896819,1
0.3251437516828579,1
0.24019116816730135,1
0.3204548103849216,0
0.3267986721409535,1
,1
0.32790195244635034,1
0.11027991220682323,0
0.32321301114841366,0
0.2330198461822219,0
0.30887036717825445,1
0.31879988992682634,0
0.2170222817539677,0
0.19688741618047534,0
0.32983269298079476,1
0.17178778923269689,1
0.19302593511158614,1
,0
0.20074889724936423,0
,0
0.3309359732861916,0
0.27301375725285737,0
0.24763831022873006,0
0.2782543387034924,0
0.141447580834284,0
0.24984487083952372,0
0.3767221059601606,1
0.2865289409939684,1
0.3218339107666676,0
0.21371244083777716,1
0.30969782740730245,0
0.29232116259730184,1
0.17068450892730008,1
0.276323598169048,0
0.2275034446552377,0
0.23715714732745977,0
0.2054378385473006,0
0.3201789903085724,1
0.26115349396984133,0
0.18144149190491926,0
0.18695789343190347,0
0.3130076683234929,1
0.2727379371765082,0
0.2763235981690477,0
,0
,0
0.23688132725111083,0
0.24460428938888878,0
0.21012677984523742,0
0.300319944811429,0
0.21674646167761846,0
0.10972827205412478,1
0.1643406471712685,1
0.3317634335152392,1
0.16930540854555426,1
0.281472239594233,1
0.1966115961041261,1
0.22529688404444403,0
0.1886128138899987,1
0.2639116947333334,1
0.20543783854730086,0
0.23963952801460292,0
0.24874159053412687,0
0.23963952801460292,0
0.05787409770047325,0
0.2525111315775659,0
0.2997683046587308,1
0.26005021366444453,1
0.2341231264876187,0
0.1750976301488874,0
0.2956310035134926,1
0.37120570443317635,0
0.2407428083199998,0
0.2854256606885719,1
,1
0.336728194889525,0
0.17537345022523693,0
0.26860063603127005,0
0.24184608862539667,1
0.37258480481492245,0
0.41202707573285946,1
0.19799069648587214,1
0.20047307717301505,1
0.29342444290269903,1
0.25784365305365087,0
0.22667598442619008,1
0.33534909450777894,0
0.0507027757153935,0
0.2901146019865084,0
0.2181255620593645,0
0.2189530222884122,1
0.1312422380093632,1
0.26005021366444453,0
0.33148761343889,1
0.14089594068158556,1
0.16185826648412555,1
0.13482789900190267,0
0.08380118487729901,0
0.20874767946349138,1
0.27328957732920656,0
0.28680476107031794,1
0.28956296183381003,0
,1
,0
0.2972859239715877,0
0.22915836511333293,1
0.17702837068333216,0
0.29811338420063554,0
0.3381072952712711,0
0.25315471175571425,0
0.08545610533539405,1
0.31935153007952455,1
0.5430416119987345,0
0.20819603931079295,0
0.3496917384779379,1
0.3494159184015887,0
0.12241599556618854,1
0.18447551274476087,1
0.25149979129761896,1
0.2719104769474605,1
0.424438979168574,1
0.1853029729738085,1
,1
,0
0.35824216084476335,1
0.19799069648587214,0
0.25122397122126977,0
0.2592227534353969,0
